% # columns="iter, evals, sigma, 0, fitness, xbest" seed=276011, Mon Aug 22 19:45:36 2022, <python>{}</python>
1 10 0.0009299381879232679 0 2.3078292691033004 0.0498951847930675 0.045816308918769796 0.08504153958932761 0.08806021831774237 0.008297327240682544 -0.012698482256154045 0.0019358098385928648 -0.009930414850251363 -0.3603806679044291 0.8202362442566278
2 20 0.0010414380022224132 0 2.3020248903506455 0.04905883287380773 0.04656796538005774 0.08526394550669833 0.08521682461595412 0.008539403956536573 -0.011729832433622855 0.002250476737450536 -0.007677050915854942 -0.36068685202917444 0.8178054083594404
3 30 0.0012158457854533275 0 2.297622430102117 0.047794345168146235 0.046783790233525434 0.08472331205098012 0.08505663195785942 0.009218667521097349 -0.012927028593548606 0.0008285418988110128 -0.008560761959984885 -0.3611030491761528 0.8165313838097589
4 40 0.0014344725056558752 0 2.290947938215341 0.047132441368013756 0.048163594227973276 0.08393361905334551 0.08511294056601812 0.0068704755109000835 -0.01124563674345302 0.00239532284755579 -0.010337652529780634 -0.35989704211948403 0.814927979447841
5 50 0.0017950443986472495 0 2.284759480924736 0.046956248851108176 0.05070547035211307 0.08135421972284951 0.08427182246564638 0.006474707574803601 -0.010938666353991057 0.00151996632531576 -0.008788277078895625 -0.35911691601401285 0.8162348740856795
6 60 0.0023146293156814904 0 2.273689733124875 0.04396539182168961 0.05080467712262348 0.08144544829809837 0.08498229936059101 0.005140646023655996 -0.009799042457446111 0.0010431572276259214 -0.011002522509249914 -0.3600702416083811 0.8126332025257865
7 70 0.002816130634150435 0 2.2646766098766316 0.0400436700525364 0.049788290936860595 0.08159321262393109 0.08153580940113057 0.006931605646816327 -0.013181554076756828 0.0026839314594231285 -0.008752147373572522 -0.3559923968014813 0.8142332029902355
8 80 0.0034708682583078285 0 2.257025396039154 0.03869018769804848 0.047633270613836834 0.0799867721042262 0.08420517441878031 0.007187811862949981 -0.013923951828162907 0.005655055020517602 -0.007059553633933293 -0.351144623342525 0.8094830220045257
9 90 0.004074623650943434 0 2.2460932877319886 0.03280217136664913 0.04533325786076884 0.08299539253760174 0.08372715738219498 0.008536237775845298 -0.011999383084146747 0.0043769186318313325 -0.0010667102989794872 -0.3579429913403387 0.8096260374565262
10 100 0.00474330757614968 0 2.2275262463171592 0.030006198815558244 0.048933955527717725 0.0796806218042544 0.08088302815155357 -0.0004348622347480121 -0.013163225054076274 0.008196535997781432 -0.008989066961312747 -0.35526536314597057 0.8062458809243409
11 110 0.005812551856088565 0 2.1875761117798276 0.021589310860664703 0.05160985229136238 0.06898203028453395 0.07338123408235227 0.0073810256455333284 -0.00595251367261372 0.009527509665135195 -0.006513984858500514 -0.35401094865362787 0.8042533619096243
12 120 0.0069376602030077035 0 2.1781883902728065 0.02109704746310294 0.05112469971327386 0.07094856151720866 0.07617971897158572 -0.0007338102360317632 -0.007130096381691571 0.009564620633957579 -0.007425612148535125 -0.35259689270181466 0.7931383188724604
13 130 0.008604824196182272 0 2.1421298202629435 0.013519942978290312 0.06716156649500163 0.08106964809960705 0.06525420201566569 0.012399494169647059 -0.004940295584488106 0.019936615623243767 -0.0116241459664871 -0.34589867263593754 0.7917409197191949
14 140 0.010220985817272288 0 2.1159933934042647 0.0043391784997390825 0.05888384934366275 0.07830710658192049 0.06648042552364661 -0.014884781915690362 -0.015519925754847038 0.01956784574869225 -0.014117080333613613 -0.35019010962083075 0.7804372269701008
15 150 0.01331478141340175 0 2.057715608360258 0.003194030353177467 0.08187036880295487 0.06634713305424009 0.05710873053710916 -0.013776612151982724 -0.014635714343552216 0.021152862266653735 -0.020238104756868835 -0.3565313471008773 0.7593480248370746
16 160 0.015816422816730444 0 2.0474890998865374 -0.00236160038953198 0.07318555390355426 0.0453664245277441 0.05521237893325699 -0.013813789209387941 -0.011516202497306689 0.03241001254509127 -0.03073078293201425 -0.34170207840395384 0.758729934600289
17 170 0.01810123826373866 0 2.026133073051123 0.01038591210239561 0.09989202478432162 0.04222402312017331 0.08265207289080265 0.0004905228245294605 0.016672891306669872 0.016597316325769128 -0.03026244460710215 -0.3340035509680737 0.7513396916521564
18 180 0.02073732178504112 0 2.0323417567515447 0.011059423234409912 0.0975442681286725 0.032602286102012906 0.045787869505396775 -0.03562572163281453 0.03933342748896981 0.046585979571132516 -0.017585810481959566 -0.3720533923821605 0.7528575226138793
19 190 0.02422613480060936 0 1.9233668943183622 -0.003072231759129385 0.12816762861333297 0.01234949122921421 0.04806879613017299 -0.025739916613702604 0.03324394856463059 0.08003458248514186 -0.04643010529651704 -0.3252641759501967 0.7276829114807337
