% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=860942, Mon Jul 25 17:22:06 2022, <python>{}</python>
1 7 0.17042484753486503 1.0000333338888951 0.07230868744657726 7.2308687446577258e-02 0.07740913392068519 4.554324042659802   
2 14 0.20784732652235258 1.2385572727104979 0.07230868744657726 9.7523433759296854e-02 0.11033479125087861 4.575202481980281   
3 21 0.20012761474271926 1.7980706421011656 0.0700103297049977 7.0010329704997695e-02 0.10159696015220775 4.573912050701328   
4 28 0.1696842522831046 2.0523528934002977 0.0700103297049977 8.6033990286521658e-02 4.569264601628826 4.572150743424119   
5 35 0.15843403046032106 2.2073766351526687 0.0700103297049977 9.9997341414565427e-02 4.571725420375534 4.598488510849131   
6 42 0.1618152708087299 2.0553836752813277 0.06475004029612126 6.4750040296121261e-02 0.09995700104936728 4.575173011933773   
7 49 0.15056596947666734 2.061518267142583 0.06475004029612126 7.8555123376442895e-02 0.10436175925266199 4.555184835504976   
8 56 0.1281882571087568 2.9230005217951187 0.06475004029612126 8.4369065547082775e-02 0.09769342963080477 4.568496117015824   
9 63 0.11299205168640929 3.399511788918353 0.06475004029612126 1.1196260807904269e-01 4.572420617997462 4.575490296767564   
10 70 0.11511998856588054 3.634872279312164 0.04112651365670662 4.1126513656706623e-02 4.552681369682621 4.571014550049629   
11 77 0.1267878382235897 3.2641000430445715 0.04112651365670662 5.8354598543394941e-02 0.0874616425237836 4.5541623133100595   
12 84 0.11119721526271249 2.92094210984712 0.038390901515572284 3.8390901515572284e-02 0.0806253898166509 0.10120735832480435   
13 91 0.12361285198092972 2.9379355744300053 0.038390901515572284 5.0811174892810361e-02 0.08965715959544338 4.555381517420785   
14 98 0.11195899127246345 3.0683549298825405 0.038390901515572284 5.4786808300031707e-02 0.08409369720137666 4.554436054332825   
15 105 0.11550277970105348 2.4948854613009614 0.015179511807494661 1.5179511807494661e-02 4.552450892121297 4.559028051172387   
16 112 0.10714130764819281 2.8170089915586 0.015179511807494661 2.9320368946391978e-02 0.10176283350913859 4.554136179363731   
17 119 0.10617556594057984 3.0467105486966783 0.015179511807494661 6.6727192335294894e-02 4.552723705685975 4.556382928159447   
18 126 0.09896111262706443 3.0166853926709702 0.015179511807494661 5.2116914660677971e-02 0.08109550568604615 4.565378654420434   
19 133 0.09172146652219726 2.842731159924432 0.015179511807494661 3.2691785748845063e-02 4.552967746109582 4.556274161080126   
20 140 0.07710899631222114 3.0001604130517836 0.015179511807494661 5.4451475149251451e-02 0.07308778729649076 4.555278854706774   
21 147 0.0771973559141483 2.608458436928919 0.015179511807494661 1.6038890994829320e-02 0.05416127625166011 0.1064143060836714   
22 154 0.07657875676277578 3.2086391735006123 0.015179511807494661 6.9644905790139947e-02 0.08557605521844126 0.0944282741272341   
