% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=551605, Fri Jun 17 20:51:21 2022
1 15 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
2 30 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
3 45 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
4 60 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
5 75 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
6 90 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
7 105 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
8 120 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
9 135 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
10 150 -0.009393629516332297 -0.0011558791815962722 0.0014489053511869351 0.009311339974114471 0.978591396899201 0.9845460393146632 0.9916693797563979 0.9947405752326044 0.9953201882666284 0.9959776791965097 0.9966285892286411 0.9971032464427367 0.9971919651666823 0.9977234197869681 0.9979985725116848 0.998125209063438 0.9982119000744042 0.9984251521122957 0.9984846221807925 0.9986644503974076 0.9987631554733186 0.9988516139962254 0.9989389824141239 0.9992649835863601 0.9993935012987643 0.9994606626607957 0.9997105736144947 0.9998891477448009 0.9999533952213174 1.0000671311915026 1.0002496937081804 1.0004701316718974 1.0005024389509856 1.000581909101002 1.0007522590900129 1.0009396431716244 1.0013282697788641 1.0019249080914514 1.002314306586921 1.0036633404944735 1.0089506703646989 1.0119152221910308 1.0132704160964 1.0162525319333457 1.0221550146438223
