% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=551605, Fri Jun 17 20:51:21 2022, <python>{}</python>
1 15 0.09434294526775294 1.0000487816775923 6.276832300123725 6.2768323001237247e+00 6.956068052865659 7.423239714907155   
2 30 0.09020054674515184 1.0468382013417679 5.895219830098737 5.8952198300987373e+00 6.766051557925022 7.230547255983615   
3 45 0.0885135310928429 1.061397854375351 5.7701624684951875 5.7701624684951875e+00 6.350939612459883 6.9243472710921745   
4 60 0.08682287099107477 1.0792662041553434 5.7701624684951875 6.2623721444822547e+00 6.676957847008042 7.086745236762585   
5 75 0.08554282194527282 1.0881203832116104 5.7701624684951875 5.8322698161443931e+00 6.349946863804652 6.743478792648108   
6 90 0.08395395907734428 1.103808316509544 5.611638219560722 5.6116382195607217e+00 6.31520820592142 7.000389508159724   
7 105 0.08223964666548463 1.1165755157343653 5.611638219560722 5.7646209534235542e+00 6.121263593978745 6.995654625810014   
8 120 0.08049641366877867 1.1226061270253798 5.320012715256468 5.3200127152564676e+00 6.001944821363784 6.654699029982379   
9 135 0.0787503765109207 1.135606550698885 5.2229485726706635 5.2229485726706635e+00 6.121363869709418 7.018845537827215   
10 150 0.07643211356088565 1.143324207502633 5.2229485726706635 5.5242345298681812e+00 5.854343748610151 6.7996375292334985   
11 165 0.07529900952731904 1.1494833904218833 5.2229485726706635 5.7217703794933428e+00 6.023717635092014 6.506967120582708   
12 180 0.07423008803961902 1.1623906778287443 5.2229485726706635 5.6149035051892673e+00 6.059145448487475 6.729574201543332   
13 195 0.07323023298742543 1.1700044370533143 5.2229485726706635 5.3640787261884020e+00 5.909883322360484 6.538045355469886   
14 210 0.0717961483446206 1.183503486558524 5.2229485726706635 5.4777547054494660e+00 5.910021580933152 6.40547712729655   
15 225 0.06990301227736537 1.1923405261795794 5.2229485726706635 5.3233174117397120e+00 5.905920669120868 6.439254413196258   
16 240 0.0687482777204992 1.2008061684668707 5.2229485726706635 5.3297122695840669e+00 5.815923248839076 6.316807534287125   
17 255 0.06784634255212962 1.2037598887013483 5.2229485726706635 5.3783442452983072e+00 5.729503838074517 6.389389947659049   
18 270 0.06623682435785169 1.208767293111275 4.978279136412182 4.9782791364121817e+00 5.43614111133105 5.83535795921412   
19 285 0.06409793761277449 1.2169552658862217 4.978279136412182 5.1561064713408316e+00 5.647121609308503 6.066604411224877   
20 300 0.06311165506184922 1.2269328141196423 4.978279136412182 5.1585537549805842e+00 5.622333852679776 6.099731063952509   
21 315 0.061662123052707206 1.2327926717656903 4.978279136412182 4.9811409283366812e+00 5.369903672444095 5.854100098300196   
22 330 0.06027544699497106 1.2403745828715593 4.978279136412182 4.9834217786321471e+00 5.410242654071685 6.085501058132967   
23 345 0.05882462035884525 1.2513926151077905 4.978279136412182 5.1396712261684590e+00 5.305331932166128 5.753935937343496   
24 360 0.05703927995119008 1.2589631025950596 4.825661549945233 4.8256615499452327e+00 5.353657917198415 5.625083636034341   
25 375 0.05604965899339208 1.264062648383849 4.825661549945233 4.9635533982508084e+00 5.17131927432957 5.8312196555966285   
26 390 0.05513265757991418 1.2740860966097685 4.821527159269952 4.8215271592699516e+00 5.129763198054461 5.4987090927282605   
27 405 0.05438982848088655 1.2797734516196517 4.513101550005635 4.5131015500056346e+00 5.088319078705002 5.740873342602246   
28 420 0.05396730237725229 1.2854893037025543 4.511255005611447 4.5112550056114467e+00 4.998410119785763 5.523866496630654   
29 435 0.053982906012076344 1.2984506192644034 4.511255005611447 4.5123555398831154e+00 4.937728999544799 5.464885070711845   
30 450 0.054401117812262166 1.309757467271665 4.511255005611447 4.7201071374487702e+00 4.814664074547441 5.285738242523683   
31 465 0.054919756007371395 1.3147241579276245 4.511255005611447 4.6214575575950985e+00 4.848686212461014 5.26798974711209   
32 480 0.05547368901116931 1.3223984209202002 4.511255005611447 4.6495663864357013e+00 4.7773380565656245 5.475245014325863   
33 495 0.0552198382170072 1.3282730237523914 4.511255005611447 4.5971050352112339e+00 4.860009545710808 5.078139814096244   
34 510 0.05483566859025288 1.330483902277571 4.440035564793602 4.4400355647936021e+00 4.831344375232981 5.057991382823049   
35 525 0.055421094357214866 1.3361494348605178 4.440035564793602 4.4550128551697936e+00 4.82092629045888 5.145014045652279   
36 540 0.05547306204054812 1.3495638815473519 4.4098499072502415 4.4098499072502415e+00 4.709683808509713 5.073539161259146   
37 555 0.05507215119033022 1.360479509514454 4.289488974751611 4.2894889747516114e+00 4.7613418802579455 5.137993064107132   
38 570 0.05423794444836426 1.368631154963469 4.289488974751611 4.4057994678731376e+00 4.711410877328737 5.220227912818435   
39 585 0.05314556410949512 1.3855181058020158 4.289488974751611 4.3656059505349072e+00 4.634766569511939 5.118549870880985   
40 600 0.05197947143214066 1.3963931970656631 4.273818754384808 4.2738187543848083e+00 4.693990047198426 4.994059200400856   
41 615 0.051525113263569296 1.4065099454122636 4.273818754384808 4.3558552486197080e+00 4.7145344305255845 5.089591054035388   
42 630 0.05081710927690002 1.4180778030634456 4.273818754384808 4.4310054572616950e+00 4.62019460230971 4.934867782354266   
43 645 0.04975081769433991 1.4270900361326588 4.273818754384808 4.3532844303062461e+00 4.63110112119956 4.843202039017434   
44 660 0.049012750316900666 1.4334956062936022 4.273818754384808 4.5255696681771083e+00 4.689202234883542 5.187380101745716   
45 675 0.04770480671847036 1.4419246606923142 4.194870977187158 4.1948709771871577e+00 4.6014631175925444 5.134071240301903   
46 690 0.04613513732689746 1.453110368137759 4.194870977187158 4.3144467972473013e+00 4.624536688080641 4.953120179459552   
47 705 0.045953763902654376 1.4599771440630236 4.194870977187158 4.2523307136137420e+00 4.426470948376658 4.705103333356784   
48 720 0.04582629893384028 1.4745293663234504 4.16768708158072 4.1676870815807199e+00 4.507992601364186 4.7236758041884315   
49 735 0.04533377197224738 1.4802250631136464 4.16768708158072 4.2448523624036349e+00 4.451408869218063 4.7546885902565235   
50 750 0.0447340801127192 1.483646373763901 4.16768708158072 4.2832754825724937e+00 4.430496682315672 4.654878057008276   
51 765 0.044448279175774597 1.4910450259658956 4.094814802716795 4.0948148027167948e+00 4.371361324886296 5.0289358556239305   
