% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1019460, Sun Mar 26 22:03:51 2023
1 8 0.2215481045532003 1.0000375007031337 1.0 1.0 1.0000125000781253 1.0000250003125026 1.0000375007031337
2 16 0.30553374071315914 1.269888325526696 0.8587212195673992 0.8587212195673992 0.9246651763796887 1.0135304730922297 1.269888325526696
3 24 0.35784637587100754 1.35908270786896 0.8733272250993094 0.8733272250993094 0.9844552294066323 1.0167642880037069 1.35908270786896
4 32 0.3125949967549938 1.3904575247555166 0.764578707578202 0.764578707578202 0.9869082856111439 1.0278268856646315 1.3904575247555166
5 40 0.2902191955962775 1.2848540984967445 0.6906220107811271 0.6906220107811271 0.9344559065297443 1.0306448517357063 1.2848540984967445
6 48 0.3031239178867957 1.1876569732125213 0.7044194444610832 0.7044194444610832 0.8567712632722118 1.022924252849087 1.1876569732125213
7 56 0.29110935502201185 1.204118744760986 0.6714381729276198 0.6714381729276198 0.7396950335795746 1.1000902705163433 1.204118744760986
8 64 0.2356372269462716 1.2139086091720501 0.5803226092426744 0.5803226092426744 0.7011460189714812 1.1489610782376842 1.2139086091720501
9 72 0.24591150414561114 1.2038873149442313 0.5330207296456204 0.5330207296456204 0.6895453383812884 1.0965519407751965 1.2038873149442313
10 80 0.22917710291465596 1.3683443237851531 0.5012767260606961 0.5012767260606961 0.7001803807675848 1.0155649507618434 1.3683443237851531
